d0,d1
17716.0,14179.0
14870.0,15091.0
16735.0,14775.0
18268.0,13918.0
14219.0,14764.0
16182.0,15054.0
16917.0,14442.0
17954.0,15343.0
15829.0,13224.0
15673.0,16034.0
16541.0,13101.0
18252.0,13936.0
16087.0,11826.0
14599.0,15354.0
15457.0,15092.0
16834.0,12342.0
17255.0,13104.0
17401.0,11591.0
16026.0,13927.0
16398.0,16388.0
15809.0,13223.0
15006.0,12501.0
15989.0,15322.0
17059.0,12994.0
17883.0,11213.0
17151.0,15482.0
18535.0,14833.0
17624.0,13868.0
18347.0,14855.0
19225.0,14018.0
18022.0,14184.0
14854.0,18881.0
16125.0,14701.0
15645.0,11125.0
15868.0,13925.0
16907.0,16280.0
16091.0,14312.0
16670.0,12396.0
18178.0,11919.0
15197.0,13105.0
17088.0,15884.0
17751.0,14661.0
17371.0,13897.0
17362.0,12615.0
17656.0,11820.0
17676.0,12022.0
17497.0,12080.0
16747.0,15101.0
18418.0,16855.0
15652.0,13731.0
16134.0,13837.0
14229.0,13899.0
16819.0,17330.0
19263.0,13282.0
16479.0,13998.0
17048.0,13589.0
18488.0,5657.0
19201.0,8240.0
20752.0,6585.0
20917.0,7988.0
18884.0,9755.0
21669.0,8236.0
17475.0,6305.0
19673.0,4810.0
19516.0,6392.0
19619.0,6954.0
19478.0,7242.0
17218.0,6148.0
24312.0,8318.0
20026.0,8345.0
21543.0,8971.0
22542.0,5793.0
18874.0,7035.0
19049.0,8807.0
17395.0,8832.0
19796.0,5411.0
21287.0,7766.0
18042.0,10198.0
18815.0,8961.0
20188.0,7902.0
17577.0,6393.0
19260.0,7370.0
20676.0,7304.0
18640.0,8838.0
20820.0,8702.0
19783.0,7833.0
17166.0,10032.0
19818.0,8765.0
21866.0,8733.0
19854.0,7590.0
22398.0,8379.0
21382.0,8616.0
21893.0,7962.0
22131.0,7380.0
17743.0,8808.0
20987.0,9164.0
19560.0,5881.0
18625.0,5810.0
22355.0,10331.0
21470.0,5429.0
19659.0,7455.0
22397.0,9201.0
21585.0,7124.0
19942.0,8201.0
19640.0,9322.0
19065.0,8467.0
18952.0,7525.0
18423.0,6653.0
19983.0,8976.0
21589.0,7060.0
16686.0,7803.0
20031.0,5098.0
19750.0,8499.0
18670.0,7848.0
20176.0,7849.0
20924.0,8020.0
20230.0,9232.0
19801.0,7960.0
16867.0,7522.0
21084.0,6974.0
17157.0,5693.0
21350.0,6671.0
20993.0,7907.0
19752.0,7335.0
18150.0,8341.0
20027.0,8359.0
17868.0,6241.0
21669.0,7144.0
20329.0,6771.0
20805.0,7950.0
16498.0,6841.0
21215.0,7872.0
21855.0,7237.0
20276.0,9307.0
20497.0,8448.0
18600.0,10312.0
19037.0,6975.0
18880.0,8154.0
21197.0,9198.0
19956.0,9885.0
20408.0,8223.0
19637.0,8208.0
17421.0,7279.0
20164.0,7034.0
21676.0,7456.0
19586.0,4350.0
20034.0,7825.0
20494.0,7676.0
19985.0,9532.0
22364.0,5887.0
19205.0,9877.0
20326.0,5934.0
21741.0,6140.0
18381.0,7913.0
18668.0,6245.0
21391.0,7486.0
20614.0,4792.0
18641.0,7718.0
19260.0,10569.0
20375.0,8770.0
19286.0,6045.0
20931.0,6922.0
20261.0,8134.0
20777.0,9230.0
21814.0,6940.0
20094.0,7787.0
20518.0,8194.0
18240.0,6222.0
22293.0,7235.0
22130.0,8771.0
19736.0,8109.0
20307.0,8293.0
23051.0,6647.0
19904.0,7798.0
18639.0,6748.0
20292.0,7628.0
18009.0,6182.0
20445.0,6402.0
20248.0,8964.0
20241.0,9288.0
22057.0,7875.0
20716.0,5917.0
17751.0,9146.0
19793.0,8542.0
17769.0,8115.0
21976.0,7957.0
20288.0,7843.0
19558.0,6565.0
19421.0,6789.0
20028.0,6571.0
19502.0,8707.0
19036.0,6574.0
19540.0,9945.0
19612.0,8354.0
19868.0,7695.0
19560.0,7414.0
18583.0,7679.0
20496.0,10188.0
18422.0,5535.0
20754.0,6717.0
22154.0,8142.0
18598.0,9301.0
20647.0,8891.0
21654.0,6857.0
21245.0,6601.0
20739.0,8502.0
12036.0,4941.0
12537.0,5249.0
13535.0,3598.0
14355.0,4747.0
13521.0,4097.0
12814.0,3051.0
13452.0,4268.0
12695.0,5971.0
13557.0,5655.0
12492.0,5827.0
12276.0,4839.0
15355.0,7920.0
14629.0,7497.0
11694.0,3692.0
13055.0,4992.0
10914.0,4315.0
12388.0,5675.0
11782.0,6710.0
16470.0,3784.0
10336.0,5273.0
13035.0,6448.0
12778.0,6363.0
15014.0,5419.0
14506.0,2582.0
13663.0,3396.0
14562.0,2132.0
14769.0,5147.0
10420.0,3945.0
15673.0,3061.0
13749.0,5635.0
14322.0,5338.0
14493.0,3759.0
14194.0,7945.0
12678.0,4210.0
10651.0,5582.0
13132.0,5962.0
14495.0,2459.0
15778.0,2741.0
14323.0,4414.0
11776.0,4439.0
12394.0,3378.0
15075.0,5077.0
14809.0,4747.0
13578.0,7122.0
14167.0,2598.0
12333.0,1727.0
14316.0,5089.0
13408.0,4549.0
13868.0,3299.0
12083.0,6227.0
13221.0,4447.0
13838.0,5709.0
10832.0,3865.0
12870.0,1643.0
12355.0,4807.0
13383.0,4395.0
15392.0,3709.0
11944.0,3446.0
12151.0,6665.0
13310.0,4478.0
12653.0,3432.0
13125.0,2005.0
11824.0,6751.0
12661.0,3381.0
11618.0,3679.0
14943.0,3435.0
13926.0,3399.0
14886.0,4453.0
12427.0,5008.0
13685.0,4306.0
12979.0,2678.0
13625.0,2857.0
13491.0,3081.0
13556.0,5527.0
13805.0,3870.0
13779.0,3950.0
14185.0,5276.0
14329.0,3238.0
12776.0,4663.0
12340.0,6292.0
13700.0,8485.0
15206.0,6740.0
13809.0,1430.0
12958.0,4014.0
13184.0,3554.0
13525.0,3870.0
13273.0,4129.0
12136.0,4950.0
11419.0,3978.0
13269.0,3635.0
11079.0,4406.0
12711.0,2860.0
13511.0,3403.0
11638.0,6461.0
15592.0,3691.0
12571.0,3167.0
13702.0,3267.0
13054.0,3027.0
13335.0,4829.0
13879.0,2839.0
15113.0,6697.0
14551.0,2882.0
13909.0,4431.0
13258.0,4424.0
13636.0,5270.0
16557.0,8813.0
11592.0,7139.0
11364.0,4436.0
13626.0,3606.0
11217.0,5669.0
12754.0,5087.0
14404.0,5400.0
13953.0,4497.0
12206.0,4244.0
12095.0,5468.0
15143.0,3333.0
13367.0,4937.0
12792.0,2105.0
12562.0,5783.0
13339.0,5972.0
13511.0,4158.0
12844.0,5463.0
13478.0,4490.0
11154.0,6870.0
13381.0,2859.0
13256.0,4692.0
14347.0,3423.0
15377.0,2943.0
13581.0,1029.0
14637.0,3452.0
11635.0,4881.0
10781.0,3088.0
13290.0,3638.0
13213.0,3087.0
14080.0,6048.0
9529.0,4149.0
14535.0,6683.0
13707.0,4336.0
12784.0,2323.0
14612.0,3233.0
13049.0,7268.0
12828.0,2418.0
14411.0,5358.0
14196.0,4694.0
13345.0,3512.0
12480.0,2858.0
12662.0,4290.0
12058.0,4701.0
13609.0,6846.0
14413.0,5510.0
37570.0,18220.0
40293.0,14755.0
42312.0,21391.0
38938.0,19347.0
39259.0,18420.0
41330.0,18030.0
36591.0,19056.0
39543.0,18552.0
38519.0,19744.0
37484.0,17381.0
38920.0,18135.0
37416.0,20311.0
39493.0,18160.0
41670.0,19286.0
37883.0,16404.0
38858.0,20007.0
41069.0,19777.0
40567.0,18802.0
38671.0,17640.0
38831.0,20859.0
39520.0,17517.0
39455.0,17334.0
39116.0,18036.0
41029.0,18398.0
37187.0,18589.0
37244.0,16579.0
40953.0,15611.0
41673.0,18946.0
40323.0,17406.0
35179.0,19128.0
40169.0,16416.0
38410.0,17015.0
39941.0,21686.0
39935.0,18934.0
39695.0,18944.0
40849.0,18085.0
39147.0,18282.0
39638.0,19261.0
39226.0,18233.0
40154.0,18783.0
41474.0,16108.0
39999.0,16851.0
39286.0,18542.0
41421.0,18345.0
39575.0,17201.0
40882.0,20163.0
39865.0,19945.0
37743.0,16649.0
38759.0,17326.0
38702.0,18133.0
37440.0,20824.0
39622.0,15907.0
40011.0,18016.0
40610.0,19053.0
40831.0,18890.0
39512.0,16883.0
39683.0,19881.0
40406.0,15415.0
38062.0,17807.0
38907.0,18210.0
39871.0,18277.0
39805.0,17765.0
38317.0,16898.0
39985.0,19255.0
40431.0,16442.0
40452.0,16178.0
38564.0,16664.0
40295.0,17895.0
41223.0,17953.0
40513.0,16564.0
39366.0,20632.0
38904.0,17826.0
39578.0,17970.0
39283.0,17888.0
37463.0,18522.0
40157.0,15318.0
39911.0,18199.0
38515.0,19410.0
35792.0,21525.0
38793.0,17180.0
41054.0,18398.0
37780.0,16683.0
36434.0,20314.0
40451.0,15405.0
38364.0,17794.0
39357.0,17199.0
38051.0,18418.0
41660.0,17950.0
38740.0,18018.0
39077.0,18988.0
40210.0,18026.0
40950.0,18922.0
37546.0,17800.0
39439.0,17826.0
40411.0,15915.0
36789.0,18401.0
39053.0,16000.0
38450.0,17561.0
36607.0,18106.0
39903.0,16459.0
40527.0,18062.0
40003.0,16837.0
41121.0,18064.0
37270.0,15455.0
40512.0,19445.0
38538.0,18008.0
36075.0,16739.0
35501.0,18606.0
40883.0,18133.0
39629.0,15989.0
39071.0,16477.0
40445.0,17611.0
39905.0,16420.0
41424.0,18903.0
39247.0,16987.0
35265.0,17459.0
39541.0,21002.0
41657.0,17612.0
37155.0,17011.0
38052.0,17866.0
40000.0,19031.0
37634.0,15998.0
39062.0,19009.0
38953.0,16094.0
39294.0,18208.0
43487.0,14606.0
39638.0,17582.0
39585.0,17699.0
40244.0,16108.0
39350.0,16777.0
39919.0,17758.0
39416.0,20319.0
39700.0,16340.0
39821.0,19427.0
42630.0,17516.0
39299.0,20268.0
37736.0,19209.0
36755.0,16338.0
38962.0,17553.0
37923.0,18476.0
38212.0,15066.0
38623.0,18973.0
38615.0,17693.0
37422.0,20528.0
40095.0,19335.0
39595.0,18953.0
38483.0,16275.0
41140.0,18409.0
37752.0,19891.0
40164.0,17389.0
